,run,score,decision,acrobatie
499,4,12,"[5, 1, 2, 1, 1, 2]",True
500,3,10,"[1, 1, 2, 1, 1, 4]",False
501,4,26,"[6, 5, 5, 6, 3, 1]",False
502,4,14,"[1, 1, 1, 1, 4, 6]",False
503,5,13,"[1, 2, 3, 3, 3, 1]",False
504,4,30,"[6, 5, 5, 6, 6, 2]",False
505,3,11,"[1, 1, 2, 1, 1, 5]",False
506,1,11,"[1, 1, 2, 2, 2, 3]",False
507,3,30,"[6, 6, 5, 6, 6, 1]",False
508,6,27,"[6, 5, 6, 3, 6, 1]",False
509,5,26,"[1, 6, 6, 5, 6, 2]",True
510,2,34,"[6, 5, 5, 6, 6, 6]",False
511,2,30,"[6, 6, 6, 4, 5, 3]",False
512,4,32,"[6, 6, 5, 6, 4, 5]",False
513,5,28,"[5, 6, 6, 4, 5, 2]",False
514,4,25,"[6, 5, 5, 6, 2, 1]",False
515,4,30,"[6, 6, 5, 6, 4, 3]",False
516,4,29,"[6, 6, 6, 5, 4, 2]",False
517,2,26,"[6, 6, 4, 4, 5, 1]",False
518,6,26,"[5, 6, 5, 5, 4, 1]",False
519,6,12,"[2, 1, 2, 1, 3, 3]",False
520,5,12,"[1, 2, 1, 1, 3, 4]",False
521,5,32,"[6, 5, 5, 5, 6, 5]",False
522,6,12,"[1, 2, 2, 1, 4, 2]",False
523,5,16,"[1, 1, 5, 3, 1, 5]",False
524,4,34,"[6, 6, 6, 5, 5, 6]",False
525,5,13,"[1, 2, 3, 3, 1, 3]",False
526,5,34,"[5, 6, 6, 6, 6, 5]",False
527,2,26,"[6, 6, 4, 4, 5, 1]",False
528,2,30,"[6, 6, 4, 4, 5, 5]",False
529,5,12,"[2, 1, 1, 1, 4, 3]",False
530,6,25,"[5, 6, 2, 6, 3, 3]",False
531,5,31,"[6, 6, 6, 6, 6, 1]",False
532,5,32,"[6, 5, 5, 5, 6, 5]",False
533,4,32,"[6, 6, 6, 5, 5, 4]",False
534,2,29,"[6, 6, 4, 4, 5, 4]",False
535,6,14,"[1, 3, 1, 2, 2, 5]",False
536,5,32,"[6, 6, 6, 5, 3, 6]",False
537,5,16,"[1, 2, 2, 2, 3, 6]",False
538,6,31,"[6, 6, 5, 4, 6, 4]",False
539,4,30,"[6, 5, 6, 6, 6, 1]",False
540,5,17,"[6, 1, 1, 1, 2, 6]",True
541,1,8,"[1, 1, 1, 1, 1, 3]",False
542,6,29,"[6, 6, 5, 6, 4, 2]",False
543,4,29,"[6, 6, 5, 5, 4, 3]",False
544,5,9,"[1, 1, 2, 1, 2, 2]",False
545,5,10,"[1, 1, 1, 2, 1, 4]",False
546,5,12,"[2, 1, 1, 1, 2, 5]",False
547,4,30,"[6, 5, 5, 5, 5, 4]",False
548,4,34,"[6, 6, 6, 5, 5, 6]",False
549,4,27,"[6, 6, 6, 4, 3, 2]",False
550,5,29,"[6, 5, 6, 4, 3, 5]",False
551,4,34,"[6, 6, 5, 5, 6, 6]",False
552,5,13,"[1, 2, 1, 1, 3, 5]",False
553,5,13,"[1, 1, 1, 2, 5, 3]",False
554,4,31,"[6, 5, 5, 4, 6, 5]",False
555,4,32,"[6, 6, 5, 4, 6, 5]",False
556,5,10,"[1, 1, 2, 2, 3, 1]",False
557,6,15,"[1, 2, 1, 2, 3, 6]",False
558,3,36,"[6, 6, 6, 6, 6, 6]",False
559,5,30,"[6, 5, 6, 5, 6, 2]",False
560,5,18,"[1, 2, 2, 2, 5, 6]",False
561,5,29,"[6, 6, 5, 5, 5, 2]",False
562,1,13,"[1, 1, 3, 3, 3, 2]",False
563,4,28,"[6, 6, 6, 5, 3, 2]",False
564,4,33,"[6, 5, 6, 6, 6, 4]",False
565,6,25,"[6, 4, 5, 4, 5, 1]",False
566,4,8,"[1, 2, 2, 1, 1, 1]",False
567,3,8,"[1, 1, 1, 1, 1, 3]",False
568,2,6,"[1, 1, 1, 1, 1, 1]",False
569,4,32,"[6, 6, 5, 4, 5, 6]",False
570,5,17,"[2, 1, 1, 4, 3, 6]",False
571,5,15,"[1, 1, 1, 1, 5, 6]",False
572,5,34,"[6, 6, 5, 6, 6, 5]",False
573,5,13,"[1, 2, 2, 1, 1, 6]",False
574,3,30,"[6, 6, 5, 5, 3, 5]",False
575,4,30,"[6, 6, 5, 3, 5, 5]",False
576,6,26,"[6, 5, 2, 5, 4, 4]",False
577,6,33,"[6, 6, 6, 6, 3, 6]",False
578,1,30,"[6, 6, 4, 4, 5, 5]",False
579,4,12,"[1, 1, 2, 1, 2, 5]",False
580,5,12,"[1, 2, 1, 1, 3, 4]",False
581,3,35,"[6, 6, 6, 6, 6, 5]",False
582,4,10,"[1, 1, 2, 1, 1, 4]",False
583,5,12,"[1, 1, 1, 2, 2, 5]",False
584,6,14,"[1, 2, 2, 1, 2, 6]",False
585,1,10,"[1, 1, 2, 2, 2, 2]",False
586,4,31,"[6, 6, 6, 4, 6, 3]",False
587,6,15,"[1, 2, 2, 3, 1, 6]",False
588,1,11,"[1, 1, 1, 3, 2, 3]",False
589,6,13,"[2, 1, 2, 2, 4, 2]",False
590,6,26,"[6, 4, 5, 6, 3, 2]",False
591,4,34,"[6, 6, 6, 6, 5, 5]",False
592,2,34,"[6, 6, 6, 6, 5, 5]",False
593,5,28,"[6, 6, 4, 2, 5, 5]",False
594,4,25,"[6, 5, 5, 3, 3, 3]",False
595,4,6,"[1, 1, 1, 1, 1, 1]",False
596,4,28,"[6, 6, 5, 5, 4, 2]",False
597,5,29,"[6, 5, 6, 4, 3, 5]",False
598,3,32,"[6, 5, 6, 6, 6, 3]",False
599,5,30,"[6, 5, 6, 6, 4, 3]",False
600,6,16,"[1, 3, 2, 4, 3, 3]",False
601,3,7,"[1, 1, 1, 2, 1, 1]",False
602,5,24,"[6, 5, 3, 3, 5, 2]",False
603,4,33,"[6, 5, 5, 6, 6, 5]",False
604,4,11,"[1, 1, 2, 3, 2, 2]",False
605,5,9,"[1, 2, 1, 1, 3, 1]",False
606,5,26,"[6, 6, 5, 4, 4, 1]",False
607,4,8,"[1, 1, 1, 1, 2, 2]",False
608,4,7,"[1, 2, 1, 1, 1, 1]",False
609,4,28,"[6, 5, 5, 3, 6, 3]",False
610,5,11,"[1, 1, 1, 2, 4, 2]",False
611,4,36,"[6, 6, 6, 6, 6, 6]",False
612,4,31,"[6, 6, 5, 4, 5, 5]",False
613,4,33,"[6, 5, 5, 5, 6, 6]",False
614,4,26,"[1, 6, 5, 6, 4, 4]",True
615,5,15,"[1, 2, 2, 3, 6, 1]",False
616,6,12,"[2, 1, 1, 2, 1, 5]",False
617,4,9,"[1, 1, 2, 3, 1, 1]",False
618,4,32,"[6, 6, 6, 4, 5, 5]",False
619,4,17,"[6, 1, 1, 2, 1, 6]",True
620,5,14,"[1, 1, 1, 4, 3, 4]",False
621,4,13,"[1, 1, 2, 5, 3, 1]",False
622,5,11,"[1, 1, 3, 1, 4, 1]",False
623,5,8,"[1, 1, 1, 1, 3, 1]",False
624,5,14,"[1, 2, 2, 1, 3, 5]",False
625,5,15,"[1, 1, 2, 4, 3, 4]",False
626,4,13,"[1, 1, 1, 1, 4, 5]",False
627,1,30,"[6, 6, 4, 4, 5, 5]",False
628,5,10,"[1, 1, 2, 2, 3, 1]",False
629,3,31,"[6, 5, 5, 6, 6, 3]",False
630,3,7,"[1, 2, 1, 1, 1, 1]",False
631,4,30,"[2, 6, 6, 6, 6, 4]",True
632,3,34,"[6, 6, 5, 6, 6, 5]",False
633,5,9,"[1, 1, 1, 4, 1, 1]",False
634,4,29,"[6, 6, 5, 5, 6, 1]",False
635,3,31,"[6, 6, 6, 6, 2, 5]",False
636,5,19,"[1, 1, 6, 4, 4, 3]",False
637,5,13,"[1, 1, 3, 4, 2, 2]",False
638,5,32,"[6, 5, 6, 5, 5, 5]",False
639,4,14,"[1, 2, 2, 1, 3, 5]",False
640,3,30,"[6, 6, 6, 6, 5, 1]",False
641,4,13,"[1, 1, 1, 1, 3, 6]",False
642,3,30,"[6, 5, 5, 6, 6, 2]",False
643,6,9,"[1, 1, 1, 2, 2, 2]",False
644,5,12,"[1, 1, 2, 3, 2, 3]",False
645,6,10,"[1, 1, 1, 1, 4, 2]",False
646,6,29,"[6, 4, 6, 5, 6, 2]",False
647,4,8,"[1, 1, 1, 2, 2, 1]",False
648,4,31,"[6, 6, 6, 6, 2, 5]",False
649,5,28,"[6, 5, 4, 6, 5, 2]",False
650,3,10,"[1, 1, 1, 2, 2, 3]",False
651,6,28,"[6, 6, 5, 4, 6, 1]",False
652,4,8,"[1, 1, 1, 3, 1, 1]",False
653,5,13,"[1, 2, 3, 3, 2, 2]",False
654,4,33,"[6, 6, 6, 5, 6, 4]",False
655,4,28,"[6, 5, 5, 6, 1, 5]",False
656,2,27,"[6, 6, 4, 4, 5, 2]",False
657,3,12,"[1, 1, 1, 2, 2, 5]",False
658,3,31,"[6, 6, 5, 5, 6, 3]",False
659,6,30,"[6, 5, 6, 4, 6, 3]",False
660,3,9,"[1, 1, 1, 2, 2, 2]",False
661,4,32,"[6, 6, 6, 6, 4, 4]",False
662,6,28,"[5, 6, 6, 6, 4, 1]",False
663,4,11,"[1, 2, 2, 2, 3, 1]",False
664,4,18,"[1, 1, 2, 3, 5, 6]",False
665,2,29,"[6, 6, 4, 4, 5, 4]",False
666,5,9,"[1, 1, 2, 3, 1, 1]",False
667,5,33,"[6, 6, 6, 5, 6, 4]",False
668,3,13,"[1, 1, 2, 2, 3, 4]",False
669,3,26,"[6, 6, 5, 5, 3, 1]",False
670,5,27,"[6, 5, 6, 5, 4, 1]",False
671,3,31,"[6, 5, 5, 6, 6, 3]",False
672,4,30,"[6, 5, 3, 6, 6, 4]",False
673,4,27,"[6, 5, 5, 5, 3, 3]",False
674,5,25,"[6, 6, 6, 3, 3, 1]",False
675,3,11,"[1, 1, 2, 2, 2, 3]",False
676,4,12,"[1, 1, 2, 3, 2, 3]",False
677,5,14,"[1, 2, 2, 3, 5, 1]",False
678,4,12,"[1, 1, 2, 4, 2, 2]",False
679,4,28,"[6, 6, 5, 6, 1, 4]",False
680,5,33,"[6, 6, 6, 5, 4, 6]",False
681,6,17,"[1, 3, 3, 3, 1, 6]",False
682,6,33,"[6, 5, 5, 6, 5, 6]",False
683,3,32,"[6, 6, 5, 5, 6, 4]",False
684,4,30,"[6, 6, 6, 4, 6, 2]",False
685,5,29,"[6, 5, 5, 6, 5, 2]",False
686,4,13,"[1, 2, 1, 1, 2, 6]",False
687,4,13,"[1, 1, 1, 1, 4, 5]",False
688,2,12,"[1, 1, 1, 2, 2, 5]",False
689,3,31,"[6, 6, 6, 5, 5, 3]",False
690,3,31,"[6, 6, 6, 6, 5, 2]",False
691,5,14,"[1, 1, 1, 5, 1, 5]",False
692,6,29,"[5, 6, 6, 5, 5, 2]",False
693,3,32,"[6, 6, 6, 6, 5, 3]",False
694,3,32,"[6, 6, 5, 5, 4, 6]",False
695,4,8,"[1, 2, 1, 1, 1, 2]",False
696,2,34,"[6, 6, 6, 5, 6, 5]",False
697,4,12,"[1, 2, 1, 1, 3, 4]",False
698,6,32,"[6, 6, 5, 5, 6, 4]",False
699,4,12,"[1, 1, 2, 1, 3, 4]",False
700,4,30,"[6, 6, 5, 6, 1, 6]",False
701,6,15,"[2, 1, 1, 1, 5, 5]",False
702,6,17,"[2, 3, 4, 3, 2, 3]",False
703,5,30,"[6, 5, 6, 6, 3, 4]",False
704,5,30,"[6, 6, 4, 4, 5, 5]",False
705,5,34,"[5, 6, 6, 6, 5, 6]",False
706,5,29,"[6, 6, 5, 6, 4, 2]",False
707,4,25,"[6, 5, 5, 4, 3, 2]",False
708,1,32,"[6, 6, 6, 4, 5, 5]",False
709,3,34,"[6, 6, 5, 6, 6, 5]",False
710,3,34,"[6, 5, 6, 6, 6, 5]",False
711,5,9,"[1, 1, 1, 2, 3, 1]",False
712,3,12,"[1, 1, 2, 2, 2, 4]",False
713,3,8,"[1, 2, 2, 1, 1, 1]",False
714,4,9,"[1, 1, 2, 1, 1, 3]",False
715,5,13,"[1, 2, 1, 3, 2, 4]",False
716,2,7,"[1, 1, 1, 1, 1, 2]",False
717,4,12,"[1, 2, 2, 3, 1, 3]",False
718,5,12,"[1, 2, 1, 2, 3, 3]",False
719,1,32,"[6, 6, 6, 5, 5, 4]",False
720,5,26,"[6, 6, 5, 4, 3, 2]",False
721,4,14,"[1, 2, 1, 1, 3, 6]",False
722,5,24,"[6, 5, 5, 3, 3, 2]",False
723,4,14,"[1, 1, 2, 2, 4, 4]",False
724,4,27,"[6, 5, 5, 5, 5, 1]",False
725,5,13,"[1, 2, 1, 2, 2, 5]",False
726,5,13,"[1, 2, 1, 3, 2, 4]",False
727,6,27,"[6, 6, 5, 3, 5, 2]",False
728,3,31,"[6, 6, 5, 5, 6, 3]",False
729,6,11,"[1, 3, 3, 2, 1, 1]",False
730,4,29,"[6, 6, 5, 6, 2, 4]",False
731,3,10,"[1, 1, 1, 2, 1, 4]",False
732,5,15,"[1, 1, 4, 3, 1, 5]",False
733,5,33,"[5, 6, 6, 6, 5, 5]",False
734,6,12,"[2, 3, 1, 2, 2, 2]",False
735,4,10,"[1, 2, 1, 1, 1, 4]",False
736,5,13,"[1, 1, 1, 2, 4, 4]",False
737,3,15,"[1, 1, 2, 2, 5, 4]",False
738,4,15,"[1, 2, 2, 5, 4, 1]",False
739,4,14,"[1, 2, 2, 1, 3, 5]",False
740,3,30,"[6, 6, 5, 6, 6, 1]",False
741,5,13,"[1, 1, 3, 2, 4, 2]",False
742,6,31,"[6, 5, 5, 5, 6, 4]",False
743,4,27,"[6, 6, 5, 6, 2, 2]",False
744,4,29,"[1, 6, 6, 6, 5, 5]",True
745,5,31,"[6, 6, 5, 5, 5, 4]",False
746,1,28,"[6, 6, 6, 6, 2, 2]",False
747,3,34,"[6, 6, 6, 5, 5, 6]",False
748,4,28,"[6, 6, 5, 5, 2, 4]",False
749,4,28,"[6, 5, 5, 4, 5, 3]",False
750,5,11,"[1, 1, 1, 2, 2, 4]",False
751,5,26,"[6, 5, 3, 4, 4, 4]",False
752,4,34,"[6, 6, 6, 6, 5, 5]",False
753,6,22,"[5, 6, 6, 1, 1, 3]",False
754,5,13,"[1, 2, 5, 2, 1, 2]",False
755,5,32,"[5, 6, 6, 6, 5, 4]",False
756,3,7,"[1, 1, 2, 1, 1, 1]",False
757,5,14,"[5, 1, 1, 2, 2, 3]",True
758,3,33,"[6, 6, 5, 4, 6, 6]",False
759,5,25,"[6, 5, 6, 4, 3, 1]",False
760,4,16,"[5, 2, 1, 1, 1, 6]",True
761,4,8,"[1, 2, 1, 1, 1, 2]",False
762,4,26,"[6, 5, 5, 4, 4, 2]",False
763,5,9,"[1, 2, 1, 1, 1, 3]",False
764,3,11,"[1, 1, 2, 1, 1, 5]",False
765,3,7,"[1, 1, 1, 1, 1, 2]",False
766,3,13,"[1, 1, 1, 2, 3, 5]",False
767,5,30,"[6, 6, 6, 6, 4, 2]",False
768,4,25,"[1, 6, 6, 5, 6, 1]",True
769,4,9,"[1, 1, 1, 1, 3, 2]",False
770,4,35,"[6, 6, 6, 5, 6, 6]",False
771,5,30,"[6, 5, 5, 6, 6, 2]",False
772,4,35,"[6, 6, 5, 6, 6, 6]",False
773,3,34,"[6, 5, 5, 6, 6, 6]",False
774,6,30,"[5, 6, 4, 4, 5, 6]",False
775,4,34,"[6, 6, 6, 5, 6, 5]",False
776,4,34,"[6, 5, 5, 6, 6, 6]",False
777,4,14,"[1, 1, 1, 2, 4, 5]",False
778,5,20,"[1, 2, 4, 4, 4, 5]",False
779,4,13,"[1, 2, 1, 1, 2, 6]",False
780,5,10,"[1, 2, 3, 1, 1, 2]",False
781,6,31,"[6, 5, 5, 3, 6, 6]",False
782,4,33,"[6, 6, 5, 6, 5, 5]",False
783,3,8,"[1, 1, 2, 1, 1, 2]",False
784,3,31,"[6, 6, 6, 5, 4, 4]",False
785,5,12,"[1, 2, 2, 1, 2, 4]",False
786,5,10,"[1, 2, 1, 3, 2, 1]",False
787,5,8,"[2, 1, 1, 1, 1, 2]",False
788,5,28,"[6, 5, 3, 5, 4, 5]",False
789,5,31,"[2, 6, 6, 6, 6, 5]",True
790,4,17,"[1, 1, 2, 3, 4, 6]",False
791,6,31,"[6, 6, 4, 5, 6, 4]",False
792,4,11,"[1, 1, 2, 2, 1, 4]",False
793,3,13,"[1, 1, 2, 2, 1, 6]",False
794,4,29,"[6, 5, 5, 4, 5, 4]",False
795,3,14,"[1, 1, 2, 2, 2, 6]",False
796,3,11,"[1, 1, 2, 2, 1, 4]",False
797,3,30,"[6, 5, 5, 6, 6, 2]",False
798,4,9,"[1, 1, 1, 3, 1, 2]",False
799,2,11,"[1, 1, 3, 3, 2, 1]",False
800,4,30,"[6, 5, 5, 5, 5, 4]",False
801,4,28,"[6, 5, 5, 5, 5, 2]",False
802,4,12,"[1, 1, 2, 2, 5, 1]",False
803,5,10,"[1, 2, 1, 1, 3, 2]",False
804,5,12,"[2, 1, 1, 4, 1, 3]",False
805,5,7,"[1, 2, 1, 1, 1, 1]",False
806,6,28,"[6, 5, 3, 2, 6, 6]",False
807,2,30,"[6, 6, 4, 4, 5, 5]",False
808,4,17,"[1, 2, 2, 3, 3, 6]",False
809,4,10,"[1, 1, 2, 2, 2, 2]",False
810,4,29,"[6, 6, 6, 5, 2, 4]",False
811,4,7,"[1, 1, 1, 1, 2, 1]",False
812,5,23,"[6, 5, 3, 5, 3, 1]",False
813,4,14,"[1, 1, 1, 3, 2, 6]",False
814,5,32,"[6, 6, 5, 5, 4, 6]",False
815,4,15,"[1, 2, 2, 3, 2, 5]",False
816,4,14,"[1, 1, 2, 2, 4, 4]",False
817,5,13,"[1, 2, 1, 2, 3, 4]",False
818,3,33,"[6, 5, 5, 5, 6, 6]",False
819,5,29,"[6, 5, 6, 5, 5, 2]",False
820,4,11,"[1, 1, 2, 3, 2, 2]",False
821,4,11,"[1, 2, 1, 1, 1, 5]",False
822,2,8,"[1, 1, 2, 2, 1, 1]",False
823,5,12,"[1, 2, 2, 1, 1, 5]",False
824,5,34,"[6, 5, 6, 5, 6, 6]",False
825,5,28,"[6, 6, 6, 3, 5, 2]",False
826,5,13,"[1, 2, 1, 2, 2, 5]",False
827,4,8,"[1, 2, 2, 1, 1, 1]",False
828,5,9,"[1, 2, 1, 2, 2, 1]",False
829,4,32,"[6, 6, 5, 6, 5, 4]",False
830,5,32,"[6, 5, 6, 4, 6, 5]",False
831,3,26,"[6, 5, 5, 5, 2, 3]",False
832,5,10,"[1, 2, 1, 1, 2, 3]",False
833,3,35,"[6, 6, 6, 5, 6, 6]",False
834,5,24,"[5, 6, 6, 2, 4, 1]",False
835,6,16,"[1, 1, 4, 3, 3, 4]",False
836,4,14,"[1, 1, 1, 1, 4, 6]",False
837,4,29,"[6, 6, 6, 4, 3, 4]",False
838,4,9,"[1, 2, 1, 1, 1, 3]",False
839,4,32,"[6, 6, 6, 5, 6, 3]",False
840,2,31,"[6, 6, 6, 4, 5, 4]",False
841,5,33,"[6, 6, 5, 6, 4, 6]",False
842,4,32,"[6, 5, 5, 6, 6, 4]",False
843,4,10,"[1, 1, 1, 2, 2, 3]",False
844,5,14,"[1, 1, 2, 1, 5, 4]",False
845,1,31,"[6, 6, 6, 6, 2, 5]",False
846,5,9,"[1, 1, 2, 1, 3, 1]",False
847,4,28,"[6, 5, 5, 6, 4, 2]",False
848,5,21,"[1, 6, 6, 3, 3, 2]",True
849,4,32,"[6, 6, 6, 5, 5, 4]",False
850,5,15,"[6, 1, 1, 2, 2, 3]",True
851,4,17,"[1, 1, 2, 2, 5, 6]",False
852,5,13,"[1, 2, 3, 2, 3, 2]",False
853,5,10,"[1, 1, 1, 2, 4, 1]",False
854,6,12,"[1, 1, 1, 1, 4, 4]",False
855,4,14,"[1, 2, 1, 1, 3, 6]",False
856,5,13,"[1, 1, 3, 1, 3, 4]",False
857,4,31,"[6, 6, 6, 6, 6, 1]",False
858,4,32,"[6, 6, 6, 5, 6, 3]",False
859,4,32,"[6, 6, 6, 6, 6, 2]",False
860,1,33,"[6, 6, 6, 5, 5, 5]",False
861,4,6,"[1, 1, 1, 1, 1, 1]",False
862,4,32,"[6, 5, 5, 6, 6, 4]",False
863,4,11,"[1, 1, 1, 1, 1, 6]",False
864,3,11,"[6, 1, 1, 1, 1, 1]",True
865,4,22,"[1, 6, 6, 6, 2, 1]",True
866,3,32,"[6, 6, 6, 6, 5, 3]",False
867,4,28,"[6, 6, 6, 2, 6, 2]",False
868,4,32,"[6, 6, 6, 6, 6, 2]",False
869,6,28,"[5, 6, 6, 3, 4, 4]",False
870,2,29,"[6, 6, 4, 4, 5, 4]",False
871,5,14,"[5, 1, 1, 2, 1, 4]",True
872,4,34,"[6, 6, 6, 5, 5, 6]",False
873,4,18,"[1, 1, 2, 3, 6, 5]",False
874,6,14,"[1, 3, 2, 1, 3, 4]",False
875,5,28,"[6, 5, 6, 4, 6, 1]",False
876,5,11,"[1, 2, 1, 4, 1, 2]",False
877,5,28,"[6, 6, 4, 6, 3, 3]",False
878,5,10,"[1, 2, 2, 3, 1, 1]",False
879,5,14,"[1, 1, 3, 3, 4, 2]",False
880,5,32,"[6, 5, 6, 6, 6, 3]",False
881,5,15,"[1, 1, 4, 3, 1, 5]",False
882,4,31,"[6, 5, 5, 6, 6, 3]",False
883,4,28,"[6, 5, 5, 6, 3, 3]",False
884,5,18,"[1, 2, 3, 4, 3, 5]",False
885,3,7,"[1, 1, 2, 1, 1, 1]",False
886,5,30,"[6, 5, 6, 5, 5, 3]",False
887,3,34,"[6, 6, 6, 5, 5, 6]",False
888,4,8,"[1, 1, 1, 2, 2, 1]",False
889,4,32,"[6, 6, 6, 5, 3, 6]",False
890,4,13,"[5, 1, 1, 1, 1, 4]",True
891,5,7,"[1, 1, 1, 1, 1, 2]",False
892,5,7,"[1, 2, 1, 1, 1, 1]",False
893,4,27,"[6, 5, 5, 5, 5, 1]",False
894,5,8,"[1, 2, 1, 1, 2, 1]",False
895,5,28,"[5, 5, 6, 6, 4, 2]",False
896,2,13,"[1, 1, 3, 3, 2, 3]",False
897,4,12,"[1, 1, 2, 1, 3, 4]",False
898,6,20,"[5, 2, 1, 3, 3, 6]",True
899,4,29,"[6, 6, 5, 6, 4, 2]",False
900,5,10,"[1, 2, 2, 1, 2, 2]",False
901,5,31,"[6, 5, 4, 4, 6, 6]",False
902,5,13,"[1, 1, 2, 2, 2, 5]",False
903,3,13,"[1, 1, 2, 2, 6, 1]",False
904,5,27,"[6, 5, 3, 4, 5, 4]",False
905,4,25,"[6, 5, 5, 4, 4, 1]",False
906,3,12,"[1, 1, 2, 2, 2, 4]",False
907,4,30,"[6, 6, 6, 5, 5, 2]",False
908,4,14,"[2, 3, 1, 1, 1, 6]",False
909,2,36,"[6, 6, 6, 6, 6, 6]",False
910,2,8,"[1, 1, 1, 1, 2, 2]",False
911,5,14,"[6, 1, 1, 1, 4, 1]",True
912,3,12,"[1, 1, 1, 1, 2, 6]",False
913,3,11,"[1, 2, 2, 2, 1, 3]",False
914,4,10,"[1, 1, 1, 2, 1, 4]",False
915,5,29,"[6, 5, 6, 6, 3, 3]",False
916,4,10,"[1, 2, 1, 1, 3, 2]",False
917,3,27,"[6, 5, 5, 5, 4, 2]",False
918,2,28,"[6, 6, 5, 5, 5, 1]",False
919,5,28,"[5, 6, 6, 4, 4, 3]",False
920,1,33,"[6, 6, 6, 6, 4, 5]",False
921,6,17,"[1, 2, 1, 3, 4, 6]",False
922,5,30,"[6, 6, 4, 4, 5, 5]",False
923,6,18,"[1, 1, 2, 4, 5, 5]",False
924,5,27,"[6, 6, 6, 4, 1, 4]",False
925,5,26,"[6, 6, 5, 5, 2, 2]",False
926,3,15,"[1, 1, 2, 2, 4, 5]",False
927,3,8,"[1, 1, 1, 1, 2, 2]",False
928,2,8,"[1, 1, 2, 2, 1, 1]",False
929,5,9,"[1, 2, 1, 1, 1, 3]",False
930,5,31,"[6, 6, 6, 4, 6, 3]",False
931,6,17,"[1, 2, 1, 2, 5, 6]",False
932,6,13,"[1, 2, 1, 5, 2, 2]",False
933,3,32,"[6, 6, 6, 6, 5, 3]",False
934,4,32,"[6, 6, 6, 5, 6, 3]",False
935,4,13,"[1, 1, 2, 2, 1, 6]",False
936,4,27,"[6, 6, 6, 4, 4, 1]",False
937,4,10,"[1, 2, 1, 1, 2, 3]",False
938,3,13,"[1, 1, 2, 2, 4, 3]",False
939,4,10,"[1, 1, 1, 1, 4, 2]",False
940,2,34,"[6, 6, 6, 5, 6, 5]",False
941,4,9,"[1, 1, 2, 2, 2, 1]",False
942,5,12,"[1, 1, 1, 3, 3, 3]",False
943,4,8,"[1, 2, 1, 2, 1, 1]",False
944,4,9,"[1, 1, 1, 3, 2, 1]",False
945,4,14,"[1, 1, 2, 4, 5, 1]",False
946,5,31,"[6, 5, 5, 6, 3, 6]",False
947,4,33,"[6, 6, 3, 6, 6, 6]",False
948,5,10,"[1, 2, 2, 2, 2, 1]",False
949,5,19,"[6, 1, 1, 3, 4, 4]",True
950,4,10,"[1, 2, 1, 1, 1, 4]",False
951,5,30,"[6, 6, 6, 5, 3, 4]",False
952,4,24,"[6, 5, 5, 1, 5, 2]",False
953,4,26,"[6, 6, 6, 5, 2, 1]",False
954,4,30,"[6, 5, 5, 5, 4, 5]",False
955,5,29,"[6, 5, 5, 6, 5, 2]",False
956,5,16,"[1, 2, 2, 1, 4, 6]",False
957,4,29,"[6, 5, 5, 3, 6, 4]",False
958,5,11,"[1, 2, 1, 2, 2, 3]",False
959,6,12,"[2, 1, 2, 1, 2, 4]",False
960,5,30,"[5, 6, 6, 6, 6, 1]",False
961,4,31,"[6, 6, 6, 5, 5, 3]",False
962,6,11,"[1, 2, 2, 2, 3, 1]",False
963,4,31,"[6, 5, 5, 6, 6, 3]",False
964,4,18,"[1, 1, 2, 5, 6, 3]",False
965,5,13,"[1, 1, 1, 2, 4, 4]",False
966,4,26,"[6, 6, 5, 5, 1, 3]",False
967,5,26,"[6, 6, 3, 3, 5, 3]",False
968,5,11,"[1, 2, 1, 1, 1, 5]",False
969,4,33,"[6, 5, 5, 6, 5, 6]",False
970,4,11,"[1, 2, 2, 2, 2, 2]",False
971,4,31,"[6, 6, 6, 4, 5, 4]",False
972,3,7,"[1, 1, 1, 1, 1, 2]",False
973,1,31,"[6, 6, 4, 5, 5, 5]",False
974,5,28,"[6, 6, 4, 5, 4, 3]",False
975,4,27,"[6, 5, 5, 4, 3, 4]",False
976,4,25,"[1, 5, 6, 6, 6, 1]",True
977,5,9,"[1, 2, 1, 2, 2, 1]",False
978,5,33,"[6, 5, 5, 6, 5, 6]",False
979,6,11,"[1, 1, 1, 3, 2, 3]",False
980,5,32,"[6, 6, 6, 5, 4, 5]",False
981,3,12,"[1, 1, 2, 2, 1, 5]",False
982,3,30,"[6, 6, 6, 6, 5, 1]",False
983,4,9,"[1, 1, 2, 1, 3, 1]",False
984,5,15,"[1, 2, 2, 4, 3, 3]",False
985,5,13,"[1, 2, 2, 1, 1, 6]",False
986,4,15,"[1, 1, 1, 2, 4, 6]",False
987,5,25,"[2, 6, 6, 4, 6, 1]",True
988,4,12,"[1, 1, 2, 3, 2, 3]",False
989,4,34,"[6, 6, 6, 6, 5, 5]",False
990,5,11,"[1, 1, 2, 4, 2, 1]",False
991,4,32,"[6, 6, 6, 5, 5, 4]",False
992,3,11,"[1, 1, 1, 2, 3, 3]",False
993,4,29,"[6, 5, 5, 5, 6, 2]",False
994,5,32,"[6, 6, 6, 5, 4, 5]",False
995,6,28,"[6, 6, 5, 5, 4, 2]",False
996,5,24,"[6, 5, 5, 4, 2, 2]",False
997,5,16,"[1, 2, 3, 2, 4, 4]",False
