,run,score,decision,acrobatie
499,4,30,"[6, 6, 6, 6, 4, 2]",False
500,3,8,"[1, 1, 1, 3, 1, 1]",False
501,6,28,"[6, 6, 5, 6, 2, 3]",False
502,4,35,"[6, 6, 6, 5, 6, 6]",False
503,6,14,"[1, 1, 3, 4, 3, 2]",False
504,4,32,"[6, 6, 5, 4, 6, 5]",False
505,6,31,"[6, 4, 5, 4, 6, 6]",False
506,3,27,"[6, 6, 6, 6, 2, 1]",False
507,3,31,"[6, 6, 3, 6, 5, 5]",False
508,4,15,"[1, 1, 1, 5, 2, 5]",False
509,5,29,"[6, 6, 5, 6, 4, 2]",False
510,6,11,"[1, 2, 1, 1, 2, 4]",False
511,5,31,"[5, 4, 6, 6, 4, 6]",False
512,6,20,"[1, 2, 4, 4, 4, 5]",False
513,4,35,"[6, 6, 6, 6, 5, 6]",False
514,5,11,"[1, 2, 2, 1, 1, 4]",False
515,3,10,"[1, 1, 3, 1, 2, 2]",False
516,6,16,"[2, 3, 2, 2, 2, 5]",False
517,6,27,"[6, 5, 6, 6, 2, 2]",False
518,5,32,"[6, 6, 5, 5, 6, 4]",False
519,5,13,"[1, 1, 2, 3, 2, 4]",False
520,5,8,"[1, 1, 1, 2, 2, 1]",False
521,6,33,"[6, 5, 5, 6, 5, 6]",False
522,6,9,"[1, 1, 1, 2, 2, 2]",False
523,6,32,"[6, 5, 5, 4, 6, 6]",False
524,5,29,"[5, 6, 4, 6, 6, 2]",False
525,5,30,"[6, 6, 6, 5, 5, 2]",False
526,5,13,"[1, 1, 1, 1, 3, 6]",False
527,6,15,"[2, 2, 1, 1, 4, 5]",False
528,5,16,"[1, 1, 1, 2, 5, 6]",False
529,6,29,"[6, 5, 5, 5, 6, 2]",False
530,5,25,"[6, 6, 6, 2, 2, 3]",False
531,5,28,"[6, 6, 6, 2, 3, 5]",False
532,6,14,"[1, 2, 3, 4, 2, 2]",False
533,4,14,"[1, 1, 1, 5, 4, 2]",False
534,4,28,"[6, 6, 6, 6, 3, 1]",False
535,5,30,"[6, 6, 6, 5, 5, 2]",False
536,5,11,"[1, 1, 1, 3, 2, 3]",False
537,6,12,"[2, 2, 3, 1, 1, 3]",False
538,6,19,"[6, 4, 3, 3, 2, 1]",False
539,5,31,"[6, 6, 5, 4, 6, 4]",False
540,5,13,"[1, 1, 1, 1, 5, 4]",False
541,5,28,"[6, 6, 3, 4, 6, 3]",False
542,4,7,"[1, 1, 2, 1, 1, 1]",False
543,3,10,"[1, 1, 1, 2, 3, 2]",False
544,6,14,"[2, 1, 2, 1, 2, 6]",False
545,3,7,"[1, 1, 2, 1, 1, 1]",False
546,4,32,"[6, 6, 6, 6, 6, 2]",False
547,5,10,"[1, 1, 1, 2, 3, 2]",False
548,5,14,"[1, 1, 2, 2, 2, 6]",False
549,3,6,"[1, 1, 1, 1, 1, 1]",False
550,6,14,"[1, 1, 1, 2, 4, 5]",False
551,5,10,"[1, 1, 1, 1, 5, 1]",False
552,6,28,"[6, 6, 6, 4, 5, 1]",False
553,3,32,"[6, 6, 6, 6, 6, 2]",False
554,5,30,"[6, 6, 5, 5, 3, 5]",False
555,6,29,"[5, 5, 6, 4, 5, 4]",False
556,6,18,"[1, 1, 2, 4, 4, 6]",False
557,4,32,"[6, 6, 5, 6, 6, 3]",False
558,4,30,"[6, 6, 6, 6, 5, 1]",False
559,6,31,"[5, 6, 5, 3, 6, 6]",False
560,4,17,"[1, 1, 1, 2, 6, 6]",False
561,5,13,"[1, 1, 2, 1, 4, 4]",False
562,4,15,"[1, 1, 1, 4, 2, 6]",False
563,5,30,"[5, 6, 6, 5, 4, 4]",False
564,2,36,"[6, 6, 6, 6, 6, 6]",False
565,4,31,"[6, 6, 6, 6, 6, 1]",False
566,5,25,"[6, 4, 6, 6, 2, 1]",False
567,6,10,"[1, 2, 1, 1, 3, 2]",False
568,4,10,"[1, 1, 1, 1, 4, 2]",False
569,5,30,"[6, 6, 6, 6, 3, 3]",False
570,5,11,"[1, 1, 2, 3, 1, 3]",False
571,5,11,"[1, 1, 1, 3, 2, 3]",False
572,5,30,"[6, 6, 6, 5, 4, 3]",False
573,5,33,"[6, 6, 4, 6, 5, 6]",False
574,4,29,"[6, 6, 6, 3, 6, 2]",False
575,6,15,"[1, 1, 2, 2, 5, 4]",False
576,4,12,"[1, 1, 1, 2, 1, 6]",False
577,3,9,"[1, 2, 1, 1, 2, 2]",False
578,4,11,"[1, 1, 1, 1, 1, 6]",False
579,6,32,"[6, 5, 5, 6, 6, 4]",False
580,6,11,"[1, 1, 2, 2, 3, 2]",False
581,4,13,"[1, 1, 1, 4, 3, 3]",False
582,2,9,"[1, 1, 1, 1, 2, 3]",False
583,4,34,"[6, 6, 4, 6, 6, 6]",False
584,2,33,"[6, 6, 6, 6, 5, 4]",False
585,6,27,"[6, 6, 4, 5, 4, 2]",False
586,6,28,"[6, 5, 5, 4, 2, 6]",False
587,5,12,"[1, 1, 1, 6, 1, 2]",False
588,6,30,"[6, 5, 5, 6, 4, 4]",False
589,6,31,"[6, 5, 5, 3, 6, 6]",False
590,4,10,"[1, 2, 3, 1, 1, 2]",False
591,6,10,"[1, 2, 1, 1, 1, 4]",False
592,5,11,"[1, 1, 1, 2, 3, 3]",False
593,6,29,"[5, 6, 6, 4, 3, 5]",False
594,5,32,"[6, 6, 6, 5, 4, 5]",False
595,6,11,"[1, 1, 2, 3, 3, 1]",False
596,5,31,"[6, 6, 5, 5, 4, 5]",False
597,6,8,"[1, 1, 1, 2, 2, 1]",False
598,6,30,"[6, 6, 5, 5, 6, 2]",False
599,5,24,"[6, 6, 2, 5, 3, 2]",False
600,6,13,"[1, 2, 1, 1, 6, 2]",False
601,4,29,"[6, 6, 6, 5, 3, 3]",False
602,3,32,"[6, 6, 5, 6, 5, 4]",False
603,4,34,"[6, 6, 5, 5, 6, 6]",False
604,6,18,"[1, 2, 3, 4, 4, 4]",False
605,6,28,"[6, 5, 6, 5, 4, 2]",False
606,5,9,"[1, 1, 2, 2, 2, 1]",False
607,6,27,"[6, 4, 4, 6, 3, 4]",False
608,6,11,"[2, 1, 3, 1, 3, 1]",False
609,6,31,"[6, 6, 5, 6, 3, 5]",False
610,5,9,"[1, 1, 1, 3, 1, 2]",False
611,5,14,"[1, 1, 2, 3, 1, 6]",False
612,6,30,"[6, 5, 4, 5, 6, 4]",False
613,5,16,"[1, 1, 2, 4, 2, 6]",False
614,6,14,"[2, 1, 2, 2, 1, 6]",False
615,4,30,"[6, 6, 6, 4, 6, 2]",False
616,4,11,"[1, 1, 1, 1, 1, 6]",False
617,6,10,"[1, 2, 2, 2, 2, 1]",False
618,5,30,"[6, 6, 5, 6, 6, 1]",False
619,6,26,"[6, 6, 5, 3, 3, 3]",False
620,4,7,"[1, 1, 1, 1, 1, 2]",False
621,5,10,"[1, 1, 1, 2, 3, 2]",False
622,4,10,"[1, 1, 1, 1, 5, 1]",False
623,5,30,"[6, 6, 6, 5, 6, 1]",False
624,5,12,"[1, 1, 1, 1, 2, 6]",False
625,6,32,"[6, 6, 5, 5, 5, 5]",False
626,4,12,"[1, 1, 1, 2, 3, 4]",False
627,6,28,"[6, 5, 6, 6, 2, 3]",False
628,5,12,"[1, 1, 1, 1, 4, 4]",False
629,4,33,"[6, 6, 6, 6, 5, 4]",False
630,5,28,"[6, 4, 6, 6, 2, 4]",False
631,4,15,"[1, 1, 1, 1, 5, 6]",False
632,5,12,"[1, 1, 1, 3, 1, 5]",False
633,5,15,"[1, 1, 3, 2, 2, 6]",False
634,6,28,"[6, 6, 6, 6, 3, 1]",False
635,6,14,"[1, 1, 2, 3, 2, 5]",False
636,5,14,"[1, 1, 1, 3, 6, 2]",False
637,6,13,"[2, 2, 4, 1, 2, 2]",False
638,3,10,"[1, 1, 1, 2, 3, 2]",False
639,5,10,"[1, 2, 1, 3, 1, 2]",False
640,6,26,"[5, 6, 4, 5, 3, 3]",False
641,5,14,"[1, 1, 1, 4, 1, 6]",False
642,5,29,"[6, 6, 4, 3, 5, 5]",False
643,6,17,"[1, 1, 3, 4, 4, 4]",False
644,4,30,"[6, 6, 6, 4, 5, 3]",False
645,5,14,"[1, 1, 1, 2, 3, 6]",False
646,5,14,"[1, 1, 2, 3, 3, 4]",False
647,5,13,"[1, 1, 3, 3, 4, 1]",False
648,4,33,"[6, 6, 6, 6, 5, 4]",False
649,4,11,"[1, 1, 2, 1, 1, 5]",False
650,5,33,"[6, 5, 5, 6, 6, 5]",False
651,3,33,"[6, 6, 5, 6, 5, 5]",False
652,5,10,"[1, 1, 3, 3, 1, 1]",False
653,5,23,"[6, 6, 4, 4, 2, 1]",False
654,5,31,"[6, 6, 3, 5, 5, 6]",False
655,4,30,"[6, 6, 3, 6, 6, 3]",False
656,4,29,"[6, 6, 6, 5, 4, 2]",False
657,6,11,"[1, 4, 1, 1, 3, 1]",False
658,5,33,"[6, 6, 6, 4, 5, 6]",False
659,5,32,"[6, 6, 6, 6, 5, 3]",False
660,4,7,"[1, 1, 1, 1, 1, 2]",False
661,5,12,"[1, 1, 2, 3, 4, 1]",False
662,4,32,"[5, 6, 6, 6, 3, 6]",False
663,6,13,"[1, 2, 1, 3, 3, 3]",False
664,6,12,"[1, 1, 1, 1, 3, 5]",False
665,6,32,"[6, 6, 6, 6, 3, 5]",False
666,4,29,"[6, 6, 6, 5, 1, 5]",False
667,6,26,"[6, 4, 6, 4, 5, 1]",False
668,5,26,"[6, 6, 5, 2, 2, 5]",False
669,5,13,"[1, 1, 3, 1, 3, 4]",False
670,4,35,"[6, 6, 6, 6, 6, 5]",False
671,5,32,"[6, 6, 5, 6, 6, 3]",False
672,5,17,"[1, 1, 2, 2, 6, 5]",False
673,3,32,"[6, 6, 5, 6, 4, 5]",False
674,4,32,"[6, 6, 6, 6, 5, 3]",False
675,6,12,"[2, 2, 2, 2, 2, 2]",False
676,5,28,"[6, 6, 6, 3, 4, 3]",False
677,4,32,"[6, 6, 6, 6, 6, 2]",False
678,2,10,"[1, 1, 1, 2, 2, 3]",False
679,5,27,"[6, 4, 6, 6, 4, 1]",False
680,2,11,"[1, 1, 1, 2, 4, 2]",False
681,5,27,"[6, 6, 6, 2, 3, 4]",False
682,6,10,"[1, 1, 1, 1, 2, 4]",False
683,6,15,"[1, 1, 1, 3, 3, 6]",False
684,6,29,"[6, 6, 6, 3, 5, 3]",False
685,5,10,"[1, 1, 2, 2, 1, 3]",False
686,4,10,"[1, 1, 2, 1, 1, 4]",False
687,6,26,"[6, 5, 4, 3, 5, 3]",False
688,5,32,"[6, 6, 5, 6, 3, 6]",False
689,4,6,"[1, 1, 1, 1, 1, 1]",False
690,4,31,"[6, 6, 6, 5, 5, 3]",False
691,5,33,"[6, 6, 6, 6, 5, 4]",False
692,5,10,"[1, 1, 4, 2, 1, 1]",False
693,6,10,"[1, 2, 4, 1, 1, 1]",False
694,4,32,"[6, 6, 6, 6, 6, 2]",False
695,6,28,"[6, 5, 6, 3, 6, 2]",False
696,4,10,"[1, 1, 1, 2, 3, 2]",False
697,6,29,"[6, 4, 4, 4, 5, 6]",False
698,5,30,"[6, 6, 6, 6, 3, 3]",False
699,2,9,"[1, 1, 1, 1, 3, 2]",False
700,5,29,"[6, 6, 6, 3, 5, 3]",False
701,5,11,"[1, 1, 1, 3, 3, 2]",False
702,5,32,"[6, 6, 6, 6, 6, 2]",False
703,6,28,"[6, 5, 5, 5, 6, 1]",False
704,5,14,"[1, 1, 1, 5, 5, 1]",False
705,5,31,"[6, 6, 6, 6, 4, 3]",False
706,6,15,"[1, 2, 1, 4, 3, 4]",False
707,5,9,"[1, 1, 1, 1, 3, 2]",False
708,6,15,"[1, 4, 1, 5, 2, 2]",False
709,6,31,"[6, 6, 6, 5, 3, 5]",False
710,4,33,"[6, 6, 5, 5, 6, 5]",False
711,6,25,"[6, 3, 5, 4, 6, 1]",False
712,4,10,"[1, 1, 1, 2, 1, 4]",False
713,2,7,"[1, 1, 1, 1, 1, 2]",False
714,5,33,"[6, 6, 6, 5, 4, 6]",False
715,4,30,"[6, 6, 6, 4, 3, 5]",False
716,4,11,"[1, 2, 3, 1, 2, 2]",False
717,5,9,"[1, 1, 1, 3, 1, 2]",False
718,5,31,"[6, 6, 5, 5, 4, 5]",False
719,5,13,"[1, 1, 2, 4, 3, 2]",False
720,5,7,"[1, 1, 1, 1, 1, 2]",False
721,5,33,"[6, 6, 4, 5, 6, 6]",False
722,6,15,"[1, 2, 4, 1, 3, 4]",False
723,6,9,"[1, 1, 2, 2, 2, 1]",False
724,4,7,"[1, 1, 1, 1, 2, 1]",False
725,4,31,"[6, 6, 6, 6, 5, 2]",False
726,5,26,"[6, 6, 5, 6, 2, 1]",False
727,6,29,"[6, 6, 5, 6, 5, 1]",False
728,4,28,"[6, 6, 6, 5, 2, 3]",False
729,6,29,"[6, 6, 3, 6, 4, 4]",False
730,5,32,"[6, 5, 6, 6, 6, 3]",False
731,6,25,"[6, 5, 4, 5, 4, 1]",False
732,6,29,"[6, 6, 6, 6, 3, 2]",False
733,6,27,"[6, 6, 5, 5, 3, 2]",False
734,5,18,"[1, 1, 2, 5, 3, 6]",False
735,2,8,"[1, 1, 1, 1, 2, 2]",False
736,4,8,"[1, 1, 1, 1, 2, 2]",False
737,3,34,"[6, 6, 6, 6, 6, 4]",False
738,5,16,"[1, 1, 1, 2, 5, 6]",False
739,5,29,"[6, 6, 6, 6, 3, 2]",False
740,5,15,"[1, 1, 3, 4, 1, 5]",False
741,4,8,"[1, 1, 1, 1, 1, 3]",False
742,5,30,"[5, 6, 6, 6, 2, 5]",False
743,5,34,"[6, 6, 5, 6, 5, 6]",False
744,6,30,"[6, 6, 6, 4, 6, 2]",False
745,4,13,"[1, 1, 1, 1, 3, 6]",False
746,5,11,"[1, 1, 1, 3, 3, 2]",False
747,5,31,"[6, 6, 6, 4, 5, 4]",False
748,5,13,"[1, 1, 1, 2, 3, 5]",False
749,5,31,"[6, 6, 6, 6, 2, 5]",False
750,4,32,"[6, 6, 6, 5, 3, 6]",False
751,5,11,"[1, 1, 2, 1, 1, 5]",False
752,6,16,"[1, 4, 1, 2, 2, 6]",False
753,5,30,"[6, 6, 6, 6, 3, 3]",False
754,5,27,"[6, 6, 6, 4, 4, 1]",False
755,6,8,"[1, 2, 1, 2, 1, 1]",False
756,6,28,"[5, 6, 6, 6, 4, 1]",False
757,6,15,"[1, 1, 3, 3, 2, 5]",False
758,5,31,"[6, 6, 6, 3, 5, 5]",False
759,5,31,"[6, 5, 5, 6, 6, 3]",False
760,5,13,"[1, 1, 2, 1, 2, 6]",False
761,5,29,"[6, 6, 6, 4, 6, 1]",False
762,4,31,"[6, 6, 6, 6, 3, 4]",False
763,6,32,"[6, 5, 6, 3, 6, 6]",False
764,4,34,"[6, 6, 6, 4, 6, 6]",False
765,5,34,"[6, 6, 6, 5, 5, 6]",False
766,6,8,"[1, 2, 2, 1, 1, 1]",False
767,6,23,"[6, 4, 4, 5, 2, 2]",False
768,4,34,"[6, 6, 5, 5, 6, 6]",False
769,5,30,"[6, 6, 5, 6, 3, 4]",False
770,3,32,"[6, 5, 6, 6, 5, 4]",False
771,6,11,"[2, 2, 1, 3, 1, 2]",False
772,5,13,"[1, 1, 3, 3, 3, 2]",False
773,5,31,"[6, 6, 6, 6, 2, 5]",False
774,6,30,"[6, 5, 6, 5, 6, 2]",False
775,6,27,"[6, 6, 5, 6, 2, 2]",False
776,5,11,"[1, 1, 2, 1, 3, 3]",False
777,5,10,"[1, 1, 1, 1, 3, 3]",False
778,4,23,"[6, 6, 6, 3, 1, 1]",False
779,5,30,"[6, 6, 6, 6, 3, 3]",False
780,5,13,"[1, 1, 1, 2, 3, 5]",False
781,4,33,"[6, 6, 5, 5, 6, 5]",False
782,6,32,"[6, 6, 6, 6, 5, 3]",False
783,5,32,"[6, 5, 5, 6, 6, 4]",False
784,5,30,"[6, 6, 3, 6, 6, 3]",False
785,5,29,"[6, 6, 6, 6, 3, 2]",False
786,6,15,"[2, 1, 1, 2, 5, 4]",False
787,6,17,"[1, 3, 2, 3, 6, 2]",False
788,5,32,"[5, 6, 6, 6, 5, 4]",False
789,4,9,"[2, 1, 1, 3, 1, 1]",False
790,4,28,"[6, 6, 6, 4, 5, 1]",False
791,4,8,"[1, 1, 1, 2, 2, 1]",False
792,5,14,"[1, 1, 1, 1, 6, 4]",False
793,6,8,"[1, 1, 1, 1, 1, 3]",False
794,6,27,"[6, 6, 5, 2, 3, 5]",False
795,6,12,"[2, 2, 1, 2, 2, 3]",False
796,6,15,"[1, 1, 4, 2, 2, 5]",False
797,6,30,"[6, 5, 5, 5, 6, 3]",False
798,6,10,"[1, 1, 2, 1, 2, 3]",False
799,4,13,"[1, 1, 1, 4, 4, 2]",False
800,4,14,"[1, 1, 1, 2, 6, 3]",False
801,5,15,"[1, 1, 1, 3, 4, 5]",False
802,5,28,"[5, 6, 6, 6, 3, 2]",False
803,5,30,"[6, 6, 6, 6, 5, 1]",False
804,5,33,"[6, 6, 5, 5, 6, 5]",False
805,3,7,"[1, 1, 1, 1, 1, 2]",False
806,5,7,"[1, 1, 1, 1, 1, 2]",False
807,6,34,"[5, 5, 6, 6, 6, 6]",False
808,5,29,"[6, 6, 5, 5, 6, 1]",False
809,4,7,"[1, 1, 1, 1, 1, 2]",False
810,5,10,"[1, 1, 1, 3, 3, 1]",False
811,5,18,"[1, 1, 3, 2, 6, 5]",False
812,6,10,"[2, 1, 1, 4, 1, 1]",False
813,5,34,"[6, 6, 6, 6, 4, 6]",False
814,5,13,"[1, 1, 1, 2, 4, 4]",False
815,5,29,"[6, 6, 4, 3, 6, 4]",False
816,3,36,"[6, 6, 6, 6, 6, 6]",False
817,5,10,"[1, 1, 1, 1, 1, 5]",False
818,6,33,"[6, 6, 6, 5, 5, 5]",False
819,6,11,"[1, 1, 2, 2, 4, 1]",False
820,5,12,"[1, 1, 2, 1, 3, 4]",False
821,6,30,"[6, 3, 6, 6, 6, 3]",False
822,4,10,"[1, 1, 1, 2, 2, 3]",False
823,3,32,"[6, 6, 6, 5, 5, 4]",False
824,5,11,"[1, 1, 1, 1, 1, 6]",False
825,6,18,"[2, 3, 2, 2, 4, 5]",False
826,4,9,"[1, 1, 1, 2, 1, 3]",False
827,3,9,"[1, 1, 2, 1, 2, 2]",False
828,6,16,"[1, 2, 4, 2, 2, 5]",False
829,6,13,"[1, 1, 2, 2, 1, 6]",False
830,5,30,"[6, 6, 4, 5, 4, 5]",False
831,5,9,"[1, 1, 1, 3, 1, 2]",False
832,6,26,"[6, 4, 6, 4, 3, 3]",False
833,3,31,"[6, 6, 6, 6, 6, 1]",False
834,6,23,"[6, 5, 5, 2, 4, 1]",False
835,4,36,"[6, 6, 6, 6, 6, 6]",False
836,4,9,"[1, 1, 1, 1, 1, 4]",False
837,5,11,"[1, 3, 2, 2, 1, 2]",False
838,3,9,"[1, 1, 1, 1, 2, 3]",False
839,3,33,"[6, 6, 6, 6, 5, 4]",False
840,6,25,"[6, 3, 6, 3, 1, 6]",False
841,2,7,"[1, 1, 1, 1, 1, 2]",False
842,5,15,"[1, 1, 1, 4, 2, 6]",False
843,5,25,"[6, 6, 4, 5, 2, 2]",False
844,5,28,"[6, 6, 5, 6, 2, 3]",False
845,6,12,"[1, 2, 1, 3, 3, 2]",False
846,4,10,"[1, 1, 4, 2, 1, 1]",False
847,5,33,"[6, 6, 6, 4, 5, 6]",False
848,6,8,"[1, 1, 1, 1, 3, 1]",False
849,5,15,"[1, 1, 1, 2, 5, 5]",False
850,6,33,"[5, 6, 6, 4, 6, 6]",False
851,5,29,"[6, 6, 5, 5, 5, 2]",False
852,4,12,"[1, 1, 1, 1, 2, 6]",False
853,4,14,"[1, 1, 1, 1, 5, 5]",False
854,5,11,"[1, 1, 1, 3, 1, 4]",False
855,6,25,"[6, 6, 4, 5, 3, 1]",False
856,5,10,"[1, 2, 1, 1, 1, 4]",False
857,4,29,"[6, 6, 6, 6, 4, 1]",False
858,5,25,"[6, 6, 2, 4, 6, 1]",False
859,5,8,"[1, 1, 1, 1, 2, 2]",False
860,5,12,"[1, 2, 2, 5, 1, 1]",False
861,4,27,"[6, 6, 6, 3, 5, 1]",False
862,5,8,"[1, 1, 3, 1, 1, 1]",False
863,6,32,"[6, 6, 5, 6, 6, 3]",False
864,4,14,"[1, 1, 1, 2, 4, 5]",False
865,5,12,"[1, 1, 1, 1, 5, 3]",False
866,5,31,"[5, 4, 5, 6, 6, 5]",False
867,6,13,"[1, 1, 1, 1, 3, 6]",False
868,6,12,"[1, 2, 2, 1, 1, 5]",False
869,5,31,"[6, 6, 6, 6, 3, 4]",False
870,4,9,"[1, 1, 2, 2, 1, 2]",False
871,6,9,"[1, 1, 2, 1, 3, 1]",False
872,5,33,"[6, 6, 4, 6, 6, 5]",False
873,5,33,"[6, 6, 6, 5, 5, 5]",False
874,5,14,"[1, 1, 1, 1, 5, 5]",False
875,3,13,"[1, 1, 1, 1, 3, 6]",False
876,4,15,"[1, 1, 1, 3, 5, 4]",False
877,4,12,"[1, 1, 1, 1, 3, 5]",False
878,5,28,"[5, 6, 6, 3, 2, 6]",False
879,5,27,"[6, 6, 5, 4, 5, 1]",False
880,5,22,"[6, 6, 5, 1, 3, 1]",False
881,5,16,"[1, 4, 1, 1, 3, 6]",False
882,6,31,"[6, 6, 6, 6, 6, 1]",False
883,3,34,"[6, 6, 6, 5, 6, 5]",False
884,2,31,"[6, 6, 6, 5, 5, 3]",False
885,4,32,"[6, 6, 6, 6, 5, 3]",False
886,5,11,"[1, 1, 3, 4, 1, 1]",False
887,3,31,"[5, 6, 6, 5, 4, 5]",False
888,4,9,"[1, 1, 1, 1, 2, 3]",False
889,4,8,"[1, 1, 2, 2, 1, 1]",False
890,5,13,"[1, 1, 4, 2, 3, 2]",False
891,5,9,"[2, 1, 2, 1, 1, 2]",False
892,6,14,"[1, 2, 1, 1, 3, 6]",False
893,4,28,"[6, 6, 6, 5, 2, 3]",False
894,5,29,"[6, 6, 6, 4, 4, 3]",False
895,4,8,"[1, 1, 1, 1, 3, 1]",False
896,6,14,"[1, 2, 2, 4, 2, 3]",False
897,5,32,"[6, 6, 5, 5, 4, 6]",False
898,4,26,"[6, 6, 6, 6, 1, 1]",False
899,5,9,"[1, 1, 1, 2, 2, 2]",False
900,5,31,"[6, 6, 5, 6, 3, 5]",False
901,6,10,"[2, 1, 1, 3, 1, 2]",False
902,6,25,"[6, 4, 6, 4, 4, 1]",False
903,5,32,"[6, 6, 5, 4, 6, 5]",False
904,5,13,"[1, 1, 2, 3, 2, 4]",False
905,2,11,"[1, 1, 3, 2, 2, 2]",False
906,5,30,"[6, 6, 6, 6, 4, 2]",False
907,6,16,"[1, 5, 2, 2, 3, 3]",False
908,6,34,"[6, 6, 6, 6, 4, 6]",False
909,4,27,"[6, 6, 6, 4, 3, 2]",False
910,4,30,"[5, 6, 6, 6, 6, 1]",False
911,5,8,"[1, 1, 1, 1, 2, 2]",False
912,5,11,"[1, 1, 1, 1, 1, 6]",False
913,5,30,"[6, 6, 5, 6, 4, 3]",False
914,5,12,"[1, 2, 1, 1, 2, 5]",False
915,5,31,"[6, 6, 6, 6, 5, 2]",False
916,4,34,"[6, 6, 6, 6, 6, 4]",False
917,6,12,"[1, 2, 3, 1, 1, 4]",False
918,5,31,"[6, 6, 6, 3, 5, 5]",False
919,6,17,"[1, 2, 3, 3, 3, 5]",False
920,6,14,"[1, 3, 1, 1, 2, 6]",False
921,4,12,"[1, 1, 1, 1, 4, 4]",False
922,6,8,"[1, 1, 2, 2, 1, 1]",False
923,6,32,"[6, 6, 5, 5, 5, 5]",False
924,5,11,"[1, 1, 1, 1, 2, 5]",False
925,2,9,"[1, 1, 1, 1, 2, 3]",False
926,6,15,"[2, 1, 3, 4, 2, 3]",False
927,5,32,"[5, 6, 4, 5, 6, 6]",False
928,6,11,"[2, 1, 1, 2, 2, 3]",False
929,5,12,"[1, 1, 1, 2, 3, 4]",False
930,2,11,"[1, 1, 1, 4, 2, 2]",False
931,5,32,"[6, 6, 6, 3, 6, 5]",False
932,3,31,"[6, 6, 4, 6, 5, 4]",False
933,2,11,"[1, 1, 1, 4, 2, 2]",False
934,4,8,"[1, 1, 1, 1, 2, 2]",False
935,5,32,"[6, 6, 6, 3, 5, 6]",False
936,5,9,"[1, 1, 1, 1, 1, 4]",False
937,4,13,"[1, 1, 1, 2, 2, 6]",False
938,3,10,"[1, 1, 1, 2, 2, 3]",False
939,5,12,"[1, 1, 1, 1, 4, 4]",False
940,5,14,"[1, 1, 1, 1, 4, 6]",False
941,6,9,"[1, 1, 2, 2, 2, 1]",False
942,5,28,"[6, 6, 5, 4, 6, 1]",False
943,2,36,"[6, 6, 6, 6, 6, 6]",False
944,3,8,"[1, 1, 1, 1, 1, 3]",False
945,6,35,"[6, 6, 6, 6, 5, 6]",False
946,4,33,"[6, 6, 6, 6, 4, 5]",False
947,5,30,"[6, 6, 4, 4, 4, 6]",False
948,6,26,"[6, 5, 6, 6, 2, 1]",False
949,2,33,"[6, 6, 6, 6, 5, 4]",False
950,4,31,"[6, 6, 4, 6, 5, 4]",False
951,4,31,"[6, 6, 6, 6, 6, 1]",False
952,4,32,"[6, 6, 6, 6, 6, 2]",False
953,4,32,"[6, 6, 5, 6, 5, 4]",False
954,6,29,"[6, 5, 4, 5, 4, 5]",False
955,3,35,"[6, 6, 6, 6, 6, 5]",False
956,6,29,"[6, 6, 3, 2, 6, 6]",False
957,6,32,"[6, 6, 5, 6, 5, 4]",False
958,5,28,"[6, 6, 6, 5, 4, 1]",False
959,5,10,"[1, 1, 1, 3, 3, 1]",False
960,6,11,"[2, 2, 1, 3, 2, 1]",False
961,6,13,"[1, 2, 2, 1, 6, 1]",False
962,6,29,"[6, 5, 5, 6, 6, 1]",False
963,3,8,"[1, 1, 1, 2, 1, 2]",False
964,5,28,"[6, 6, 6, 6, 3, 1]",False
965,4,28,"[6, 6, 6, 6, 2, 2]",False
966,6,24,"[6, 3, 4, 6, 4, 1]",False
967,5,32,"[6, 6, 5, 6, 6, 3]",False
968,4,29,"[6, 6, 6, 4, 4, 3]",False
969,5,29,"[6, 6, 6, 5, 3, 3]",False
970,4,8,"[1, 1, 1, 1, 3, 1]",False
971,5,31,"[6, 6, 5, 5, 6, 3]",False
972,6,11,"[1, 3, 1, 1, 1, 4]",False
973,5,11,"[1, 1, 1, 1, 1, 6]",False
974,5,32,"[6, 6, 6, 4, 6, 4]",False
975,5,12,"[1, 1, 2, 1, 2, 5]",False
976,5,9,"[1, 1, 3, 1, 2, 1]",False
977,3,7,"[1, 1, 1, 1, 1, 2]",False
978,3,7,"[1, 1, 1, 1, 1, 2]",False
979,3,9,"[1, 1, 2, 1, 2, 2]",False
980,4,30,"[6, 6, 6, 5, 6, 1]",False
981,5,15,"[1, 1, 1, 2, 4, 6]",False
982,6,11,"[1, 3, 3, 1, 1, 2]",False
983,3,32,"[6, 6, 3, 6, 6, 5]",False
984,5,8,"[1, 1, 1, 2, 1, 2]",False
985,5,7,"[2, 1, 1, 1, 1, 1]",False
986,5,15,"[1, 1, 2, 3, 2, 6]",False
987,5,11,"[1, 1, 2, 1, 3, 3]",False
988,6,31,"[6, 6, 5, 5, 5, 4]",False
989,4,30,"[6, 6, 6, 6, 3, 3]",False
990,5,8,"[1, 1, 1, 1, 1, 3]",False
991,4,8,"[1, 1, 1, 1, 1, 3]",False
992,3,9,"[1, 1, 1, 3, 1, 2]",False
993,5,32,"[4, 6, 6, 6, 4, 6]",False
994,4,30,"[6, 6, 6, 6, 1, 5]",False
995,5,10,"[1, 2, 2, 2, 1, 2]",False
996,6,28,"[6, 6, 6, 5, 3, 2]",False
997,6,13,"[1, 1, 1, 1, 4, 5]",False
